Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
16,120	0,63	0,06	-0,58
16,140	0,64	0,07	-0,01
16,160	0,64	0,06	-1,16
16,180	0,64	0,02	-1,49
16,200	0,64	0,00	-0,45
16,220	0,64	7,97E-4	-0,18
16,240	0,64	-0,01	-0,67
16,260	0,64	-0,03	-0,37
16,280	0,64	-0,02	0,32
16,300	0,64	-0,01	-0,90
16,320	0,64	-0,06	-1,86
16,340	0,63	-0,09	-0,22
16,360	0,63	-0,07	-0,14
16,380	0,63	-0,09	-1,13
16,400	0,63	-0,11	-0,43
16,420	0,63	-0,11	-0,43
16,440	0,62	-0,13	-0,44
16,460	0,62	-0,13	-0,30
16,480	0,62	-0,14	-0,60
16,500	0,62	-0,15	0,12
16,520	0,61	-0,14	0,07
16,540	0,61	-0,15	-0,77
16,560	0,61	-0,17	-0,56
16,580	0,60	-0,17	-0,32
16,600	0,60	-0,18	-0,34
16,620	0,60	-0,18	-0,14
16,640	0,59	-0,19	0,32
16,660	0,59	-0,17	-0,96
16,680	0,59	-0,22	-1,29
16,700	0,58	-0,22	1,41
16,720	0,58	-0,17	1,39
16,740	0,57	-0,17	0,09
16,760	0,57	-0,16	0,32
16,780	0,57	-0,16	0,33
16,800	0,56	-0,15	0,21
16,820	0,56	-0,15	0,31
16,840	0,56	-0,14	0,42
16,860	0,56	-0,13	0,54
16,880	0,55	-0,12	0,55
16,900	0,55	-0,11	0,42
16,920	0,55	-0,10	0,54
16,940	0,55	-0,09	0,55
16,960	0,55	-0,08	0,41
16,980	0,54	-0,07	0,64
17,000	0,54	-0,05	0,77
17,020	0,54	-0,04	0,54
17,040	0,54	-0,03	0,53
17,060	0,54	-0,02	0,65
17,080	0,54	-0,01	0,64
17,100	0,54	0,01	0,75
17,120	0,54	0,02	0,77
17,140	0,54	0,04	0,55
17,160	0,54	0,05	0,42
17,180	0,54	0,05	0,53
17,200	0,54	0,07	0,64
17,220	0,55	0,08	0,65
17,240	0,55	0,09	0,55
17,260	0,55	0,10	0,41
17,280	0,55	0,11	0,65
17,300	0,55	0,13	0,56
17,320	0,56	0,13	0,20
17,340	0,56	0,14	0,32
17,360	0,56	0,15	1,75
17,380	0,57	0,21	1,60
17,400	0,57	0,21	-1,08
17,420	0,57	0,16	-1,06
17,440	0,58	0,17	0,10
17,460	0,58	0,17	0,20
17,480	0,58	0,18	0,46
17,500	0,59	0,19	0,14
17,520	0,59	0,18	-0,32
17,540	0,59	0,17	-0,34
17,560	0,60	0,17	-0,13
17,580	0,60	0,17	0,11
17,600	0,60	0,17	0,13
17,620	0,61	0,17	-0,06
17,640	0,61	0,17	-0,63
17,660	0,62	0,15	-0,94
17,680	0,62	0,13	0,02
17,700	0,62	0,15	-0,19
17,720	0,62	0,12	-0,55
17,740	0,63	0,13	-0,41
17,760	0,63	0,11	-0,67
17,780	0,63	0,10	-0,29
17,800	0,63	0,10	-0,66
17,820	0,63	0,07	-0,39
17,840	0,64	0,08	-0,81
17,860	0,64	0,04	-1,50
17,880	0,64	0,02	-0,34
17,900	0,64	0,03	-0,06
17,920	0,64	0,02	-0,63
17,940	0,64	0,00	-0,77
17,960	0,64	-0,01	-0,57
17,980	0,64	-0,02	-0,21
18,000	0,64	-0,02	-0,23
18,020	0,64	-0,03	-1,29
18,040	0,64	-0,07	-1,40
18,060	0,63	-0,09	-0,10
18,080	0,63	-0,08	-0,15
18,100	0,63	-0,09	-1,02
18,120	0,63	-0,12	-0,45
18,140	0,63	-0,11	-0,18
18,160	0,62	-0,12	-0,67
18,180	0,62	-0,14	-0,33
18,200	0,62	-0,14	-0,20
18,220	0,62	-0,15	-0,44
18,240	0,61	-0,15	-0,34
18,260	0,61	-0,16	-0,10
18,280	0,61	-0,16	-0,21
18,300	0,60	-0,17	-0,34
18,320	0,60	-0,17	-0,02
18,340	0,60	-0,17	-1,18
18,360	0,59	-0,22	-1,40
18,380	0,59	-0,22	1,27
18,400	0,58	-0,17	1,61
18,420	0,58	-0,16	0,34
18,440	0,58	-0,15	0,12
18,460	0,57	-0,15	-0,01
18,480	0,57	-0,16	0,09
18,500	0,57	-0,15	0,31
18,520	0,57	-0,14	0,43
18,540	0,56	-0,13	0,44
18,560	0,56	-0,13	0,31
18,580	0,56	-0,12	0,41
18,600	0,56	-0,11	0,65
18,620	0,55	-0,10	0,55
18,640	0,55	-0,09	0,43
18,660	0,55	-0,08	0,42
18,680	0,55	-0,07	0,53
18,700	0,55	-0,06	0,65
18,720	0,55	-0,04	0,65
18,740	0,55	-0,03	0,65
18,760	0,55	-0,02	0,65
18,780	0,54	0,00	0,54
18,800	0,54	0,00	0,53
18,820	0,55	0,02	0,65
18,840	0,55	0,03	0,54
18,860	0,55	0,04	0,53
18,880	0,55	0,05	0,65
18,900	0,55	0,06	0,54
18,920	0,55	0,07	0,54
18,940	0,55	0,09	0,55
18,960	0,55	0,09	0,43
18,980	0,55	0,10	0,43
19,000	0,56	0,11	0,42
19,020	0,56	0,12	0,55
19,040	0,56	0,13	0,46
19,060	0,56	0,14	0,01
19,080	0,57	0,13	1,27
19,100	0,57	0,19	1,70
19,120	0,57	0,20	-0,85
19,140	0,58	0,15	-1,06
19,160	0,58	0,16	0,12
19,180	0,58	0,16	-0,01
19,200	0,59	0,16	0,12
19,220	0,59	0,16	-1,98E-4
19,240	0,59	0,16	-0,03
19,260	0,60	0,16	0,35
19,280	0,60	0,17	0,08
19,300	0,60	0,17	-0,86
19,320	0,61	0,14	-0,92
19,340	0,61	0,13	-0,22
19,360	0,61	0,13	-0,15
19,380	0,61	0,12	0,37
19,400	0,62	0,14	-0,12
19,420	0,62	0,12	-1,40
19,440	0,62	0,09	-0,14
19,460	0,62	0,11	0,37
19,480	0,63	0,10	-1,56
19,500	0,63	0,05	-1,00
19,520	0,63	0,06	0,79
19,540	0,63	0,08	-0,89
19,560	0,63	0,03	-1,96
19,580	0,63	0,00	-0,47
19,600	0,63	0,01	0,02
19,620	0,63	0,00	-0,24
19,640	0,63	-7,90E-4	0,15
19,660	0,63	0,01	-0,18
19,680	0,63	-0,01	-1,88
19,700	0,63	-0,06	-1,45
19,720	0,63	-0,07	0,51
19,740	0,63	-0,04	-0,36
19,760	0,63	-0,08	-1,28
19,780	0,63	-0,10	-0,07
19,800	0,62	-0,08	-0,52
19,820	0,62	-0,12	-0,85
19,840	0,62	-0,12	0,38
19,860	0,62	-0,10	-0,26
19,880	0,62	-0,13	-1,04
19,900	0,61	-0,14	-0,23
19,920	0,61	-0,14	-0,08
19,940	0,61	-0,15	-0,44
19,960	0,60	-0,15	-0,24
19,980	0,60	-0,16	-1,41
20,000	0,60	-0,21	-0,11
20,020	0,59	-0,16	2,90
20,040	0,59	-0,09	-1,06
20,060	0,59	-0,20	-2,91
20,080	0,58	-0,21	1,27
20,100	0,58	-0,15	1,63
20,120	0,58	-0,15	0,11
20,140	0,57	-0,15	0,10
20,160	0,57	-0,14	0,22
20,180	0,57	-0,14	0,20
20,200	0,57	-0,13	0,43
20,220	0,56	-0,12	0,44
20,240	0,56	-0,12	0,31
20,260	0,56	-0,11	0,55
20,280	0,56	-0,09	0,44
20,300	0,56	-0,09	0,31
20,320	0,55	-0,08	0,53
20,340	0,55	-0,07	0,65
20,360	0,55	-0,06	0,55
20,380	0,55	-0,05	0,42
20,400	0,55	-0,04	0,53
20,420	0,55	-0,03	0,65
20,440	0,55	-0,01	0,54
20,460	0,55	-0,01	0,53
20,480	0,55	0,01	0,64
20,500	0,55	0,02	0,64
20,520	0,55	0,03	0,65
20,540	0,55	0,05	0,55
20,560	0,55	0,06	0,42
20,580	0,55	0,06	0,54
20,600	0,55	0,08	0,55
20,620	0,55	0,09	0,42
20,640	0,56	0,09	0,54
20,660	0,56	0,11	0,55
20,680	0,56	0,12	0,32
20,700	0,56	0,12	0,30
20,720	0,56	0,13	0,55
20,740	0,57	0,14	0,25
20,760	0,57	0,14	1,16
20,780	0,57	0,19	1,58
20,800	0,58	0,20	-0,85
20,820	0,58	0,15	-1,06
20,840	0,58	0,16	0,12
20,860	0,59	0,16	-0,01
20,880	0,59	0,16	0,11
20,900	0,59	0,16	0,12
20,920	0,60	0,16	0,01
20,940	0,60	0,16	-0,10
20,960	0,60	0,16	-0,20
20,980	0,61	0,16	-0,44
21,000	0,61	0,14	-0,33
21,020	0,61	0,14	-0,20
21,040	0,62	0,13	-0,48
21,060	0,62	0,12	0,14
21,080	0,62	0,14	-0,15
21,100	0,62	0,12	-1,02
21,120	0,63	0,10	-0,40
21,140	0,63	0,10	-0,76
21,160	0,63	0,07	-0,72
21,180	0,63	0,07	0,32
21,200	0,63	0,08	-0,92
21,220	0,63	0,04	-1,61
21,240	0,63	0,02	-0,36
21,260	0,63	0,02	0,13
21,280	0,63	0,02	-0,07
21,300	0,63	0,02	-0,49
21,320	0,64	0,00	-1,08
21,340	0,64	-0,02	-1,04
21,360	0,63	-0,04	-0,17
21,380	0,63	-0,03	-0,72
21,400	0,63	-0,07	-1,18
21,420	0,63	-0,08	0,17
21,440	0,63	-0,06	-0,48
21,460	0,63	-0,10	-1,28
21,480	0,63	-0,11	-0,10
21,500	0,62	-0,10	-0,16
21,520	0,62	-0,12	-0,92
21,540	0,62	-0,14	-0,23
21,560	0,62	-0,13	0,05
21,580	0,61	-0,14	-0,55
21,600	0,61	-0,15	-0,44
21,620	0,61	-0,15	-0,32
21,640	0,60	-0,16	-0,34
21,660	0,60	-0,17	-0,12
21,680	0,60	-0,17	-0,01
21,700	0,59	-0,17	0,11
21,720	0,59	-0,16	0,22
21,740	0,59	-0,16	-1,18
21,760	0,59	-0,21	-1,38
21,780	0,58	-0,21	1,17
21,800	0,58	-0,16	1,37
21,820	0,57	-0,16	0,32
21,840	0,57	-0,15	0,33
21,860	0,57	-0,15	0,22
21,880	0,56	-0,14	0,21
21,900	0,56	-0,14	0,31
21,920	0,56	-0,13	0,54
21,940	0,56	-0,12	0,55
21,960	0,55	-0,11	0,43
21,980	0,55	-0,10	0,43
22,000	0,55	-0,09	0,42
22,020	0,55	-0,08	0,53
22,040	0,55	-0,07	0,65
22,060	0,55	-0,06	0,54
22,080	0,54	-0,05	0,53
22,100	0,54	-0,04	0,65
22,120	0,54	-0,02	0,54
22,140	0,54	-0,01	0,52
22,160	0,54	0,00	0,76
22,180	0,54	0,02	0,65
22,200	0,54	0,02	0,53
22,220	0,54	0,04	0,65
22,240	0,54	0,05	0,54
22,260	0,55	0,06	0,53
22,280	0,55	0,07	0,65
22,300	0,55	0,09	0,55
22,320	0,55	0,09	0,42
22,340	0,55	0,10	0,55
22,360	0,55	0,12	0,44
22,380	0,56	0,12	0,30
22,400	0,56	0,13	0,55
22,420	0,56	0,14	0,45
22,440	0,56	0,15	0,21
22,460	0,57	0,15	0,21
22,480	0,57	0,15	0,21
22,500	0,57	0,16	0,22
22,520	0,58	0,16	0,01
22,540	0,58	0,16	1,28
22,560	0,58	0,21	1,60
22,580	0,59	0,22	-0,96
22,600	0,59	0,18	-1,15
22,620	0,60	0,18	-0,21
22,640	0,60	0,17	-0,33
22,660	0,60	0,16	-0,22
22,680	0,61	0,16	-0,09
22,700	0,61	0,16	-0,30
22,720	0,61	0,15	-0,60
22,740	0,62	0,14	0,22
22,760	0,62	0,16	0,35
22,780	0,62	0,15	-1,32
22,800	0,62	0,10	-1,08
22,820	0,63	0,11	0,41
22,840	0,63	0,12	-0,64
22,860	0,63	0,08	-0,80
22,880	0,63	0,09	-0,13
22,900	0,63	0,08	-1,25
22,920	0,63	0,04	-0,50
22,940	0,64	0,06	0,47
22,960	0,64	0,06	-1,27
22,980	0,64	0,01	-1,61
23,000	0,64	-0,01	-0,33
23,020	0,64	-0,01	-0,22
23,040	0,64	-0,02	-0,23
23,060	0,64	-0,02	0,05
23,080	0,64	-0,02	-0,42
23,100	0,64	-0,03	-1,90
23,120	0,63	-0,09	-1,20
23,140	0,63	-0,08	0,39
23,160	0,63	-0,08	-0,40
23,180	0,63	-0,10	-0,82
23,200	0,63	-0,11	0,03
23,220	0,62	-0,10	-0,25
23,240	0,62	-0,12	-1,17
23,260	0,62	-0,14	0,01
23,280	0,62	-0,12	-0,02
23,300	0,62	-0,14	-1,13
23,320	0,61	-0,16	-0,47
23,340	0,61	-0,16	0,01
23,360	0,61	-0,16	-0,11
23,380	0,60	-0,17	-0,14
23,400	0,60	-0,17	0,22
23,420	0,60	-0,16	0,14
23,440	0,59	-0,16	-0,13
23,460	0,59	-0,16	-1,19
23,480	0,59	-0,21	-1,28
23,500	0,58	-0,22	1,28
23,520	0,58	-0,16	1,50
23,540	0,57	-0,16	0,21
23,560	0,57	-0,15	0,32
23,580	0,57	-0,14	0,32
23,600	0,57	-0,14	0,31
23,620	0,56	-0,13	0,44
23,640	0,56	-0,12	0,31
23,660	0,56	-0,12	0,42
23,680	0,56	-0,10	0,55
23,700	0,55	-0,10	0,42
23,720	0,55	-0,09	0,54
23,740	0,55	-0,07	0,55
23,760	0,55	-0,07	0,42
23,780	0,55	-0,06	0,53
23,800	0,55	-0,04	0,65
23,820	0,55	-0,03	0,65
23,840	0,55	-0,02	0,65
23,860	0,55	0,00	0,54
23,880	0,55	0,00	0,53
23,900	0,55	0,02	0,65
23,920	0,55	0,03	0,54
23,940	0,55	0,04	0,53
23,960	0,55	0,05	0,65
23,980	0,55	0,06	0,55
24,000	0,55	0,07	0,43
24,020	0,55	0,08	0,42
24,040	0,55	0,09	0,54
24,060	0,55	0,10	0,55
24,080	0,56	0,11	0,31
24,100	0,56	0,12	0,43
24,120	0,56	0,13	0,46
24,140	0,56	0,13	0,10
24,160	0,57	0,13	0,20
24,180	0,57	0,14	0,44
24,200	0,57	0,15	0,24
24,220	0,58	0,15	1,30
24,240	0,58	0,20	1,38
24,260	0,58	0,21	-1,19
24,280	0,59	0,15	-1,18
24,300	0,59	0,16	0,22
24,320	0,59	0,16	0,14
24,340	0,60	0,16	-0,31
24,360	0,60	0,15	-0,47
24,380	0,60	0,15	0,01
24,400	0,61	0,15	-0,07
24,420	0,61	0,14	-0,57
24,440	0,61	0,13	-0,24
24,460	0,61	0,13	0,19
24,480	0,62	0,14	-0,89
24,500	0,62	0,10	-0,58
24,520	0,62	0,11	-0,06
24,540	0,62	0,10	-0,65
24,560	0,62	0,09	-0,53
24,580	0,63	0,07	-0,67
24,600	0,63	0,06	-0,30
24,620	0,63	0,06	-0,55
24,640	0,63	0,04	-0,39
24,660	0,63	0,05	-0,88
24,680	0,63	0,00	-0,69
24,700	0,63	0,02	0,00
24,720	0,63	0,00	-1,40
24,740	0,63	-0,04	-0,12
24,760	0,63	0,00	0,14
24,780	0,63	-0,03	-1,59
24,800	0,63	-0,07	-0,56
24,820	0,63	-0,05	-0,29
24,840	0,63	-0,08	-0,72
24,860	0,63	-0,08	0,24
24,880	0,62	-0,07	-4,55E-4
24,900	0,62	-0,08	-1,34
24,920	0,62	-0,12	-0,85
24,940	0,62	-0,12	0,40
24,960	0,62	-0,10	-0,49
24,980	0,61	-0,14	-1,03
25,000	0,61	-0,15	-1,76
25,020	0,61	-0,21	-0,28
25,040	0,60	-0,16	3,37
25,060	0,60	-0,07	0,42
25,080	0,60	-0,14	-2,20
25,100	0,60	-0,16	-1,25
25,120	0,59	-0,19	-6,54
25,140	0,59	-0,42	0,53
25,160	0,58	-0,17	13,87
25,180	0,58	0,13	2,20
25,200	0,58	-0,08	-8,53
25,220	0,58	-0,21	-2,96
25,240	0,57	-0,20	1,95
25,260	0,57	-0,13	1,86
25,280	0,57	-0,12	0,09
25,300	0,57	-0,13	0,31
25,320	0,56	-0,11	0,56
25,340	0,56	-0,10	0,32
25,360	0,56	-0,10	0,30
25,380	0,56	-0,09	0,54
25,400	0,56	-0,08	2,08
25,420	0,55	-0,01	0,30
25,440	0,56	-0,07	-2,53
25,460	0,55	-0,11	1,02
25,480	0,55	-0,03	1,87
25,500	0,55	-0,03	-0,18
25,520	0,55	-0,03	0,84
25,540	0,55	0,00	1,13
25,560	0,55	0,01	0,44
25,580	0,55	0,02	0,31
25,600	0,55	0,02	0,53
25,620	0,55	0,04	0,64
25,640	0,55	0,05	0,67
25,660	0,55	0,06	0,31
25,680	0,55	0,06	0,40
25,700	0,56	0,08	0,80
25,720	0,56	0,09	0,21
25,740	0,56	0,09	0,30
25,760	0,56	0,11	0,56
25,780	0,56	0,11	1,72
25,800	0,57	0,18	0,54
25,820	0,57	0,13	-2,58
25,840	0,57	0,07	-0,02
25,860	0,57	0,13	3,12
25,880	0,58	0,20	1,97
25,900	0,58	0,21	-1,13
25,920	0,58	0,15	-3,27
25,940	0,59	0,08	-1,66
25,960	0,59	0,09	3,04
25,980	0,59	0,20	3,02
26,000	0,60	0,21	-1,16
26,020	0,60	0,16	-1,49
26,040	0,60	0,15	-0,34
26,060	0,60	0,14	-0,09
26,080	0,61	0,14	-0,34
26,100	0,61	0,13	-0,10
26,120	0,61	0,14	-0,18
26,140	0,62	0,12	-0,70
26,160	0,62	0,11	0,04
26,180	0,62	0,12	-0,38
26,200	0,62	0,10	-1,04
26,220	0,62	0,08	-0,12
26,240	0,63	0,09	0,07
26,260	0,63	0,08	-0,74
26,280	0,63	0,06	-0,88
26,300	0,63	0,05	-0,65
26,320	0,63	0,04	-0,52
26,340	0,63	0,03	-0,77
26,360	0,63	0,00	-0,60
26,380	0,63	0,00	0,17
26,400	0,63	0,01	-0,50
26,420	0,63	-0,02	-0,98
26,440	0,63	-0,03	0,19
26,460	0,63	-0,01	-11,95
26,480	0,63	-0,51	-17,78
26,500	0,61	-0,72	6,09
26,520	0,60	-0,26	18,52
26,540	0,60	0,02	1,99
26,560	0,60	-0,18	-6,27
26,580	0,59	-0,23	5,89
26,600	0,59	0,05	9,36
26,620	0,60	0,14	3,55
26,640	0,60	0,19	-7,93
26,660	0,60	-0,17	-17,50
26,680	0,59	-0,51	-4,11
26,700	0,58	-0,34	8,55
26,720	0,58	-0,16	6,86
26,740	0,58	-0,06	4,90
26,760	0,58	0,03	0,39
26,780	0,58	-0,05	-4,75
26,800	0,58	-0,16	-3,26
26,820	0,57	-0,18	-1,58
26,840	0,57	-0,22	-0,97
26,860	0,56	-0,22	3,18
26,880	0,56	-0,09	5,59
26,900	0,56	0,01	1,76
26,920	0,56	-0,02	-3,16
26,940	0,56	-0,12	-1,44
26,960	0,55	-0,08	1,81
26,980	0,55	-0,05	3,84
27,000	0,55	0,07	0,38
27,020	0,56	-0,03	-6,69
27,040	0,55	-0,19	-0,92
27,060	0,55	-0,07	2,93
27,080	0,55	-0,08	1,12
27,100	0,55	-0,02	2,15
27,120	0,55	0,01	-0,73
27,140	0,55	-0,05	-1,23
27,160	0,55	-0,04	0,85
27,180	0,55	-0,02	1,01
27,200	0,55	0,00	0,47
27,220	0,55	3,41E-4	-0,12
27,240	0,55	0,00	0,06
27,260	0,55	0,00	0,59
27,280	0,55	0,02	1,38
27,300	0,55	0,06	0,23
27,320	0,55	0,03	0,07
27,340	0,55	0,06	-0,76
27,360	0,55	0,00	-2,36
27,380	0,55	-0,03	0,40
27,400	0,55	0,01	0,76
27,420	0,55	0,00	2,20
27,440	0,55	0,10	1,70
27,460	0,55	0,06	-1,16
27,480	0,55	0,06	1,23
27,500	0,55	0,11	3,65
27,520	0,56	0,20	1,37
27,540	0,56	0,17	-5,56
27,560	0,56	-0,02	-3,53
27,580	0,56	0,03	1,99
27,600	0,56	0,06	1,18
27,620	0,56	0,07	2,59
27,640	0,57	0,16	2,53
27,660	0,57	0,18	1,98
27,680	0,57	0,24	-0,86
27,700	0,58	0,14	-8,23
27,720	0,58	-0,09	-3,11
27,740	0,58	0,02	-5,03
27,760	0,58	-0,29	0,32
27,780	0,56	0,03	22,31
27,800	0,58	0,60	-10,53
27,820	0,59	-0,39	-31,56
27,840	0,57	-0,66	5,73
27,860	0,56	-0,16	14,51
27,880	0,56	-0,08	3,73
27,900	0,56	-0,01	1,80
27,920	0,56	-0,01	32,95
27,940	0,56	1,31	46,06
27,960	0,61	1,84	-18,60
27,980	0,63	0,56	-44,59
28,000	0,63	0,05	-12,83
28,020	0,63	0,05	-0,41
28,040	0,64	0,04	-0,65
28,060	0,64	0,02	-0,54
28,080	0,64	0,01	-0,52
28,100	0,64	0,00	-0,75
28,120	0,64	-0,02	-0,74
28,140	0,64	-0,03	-0,86
28,160	0,64	-0,05	-0,94
28,180	0,63	-0,07	0,05
28,200	0,63	-0,05	-0,52
28,220	0,63	-0,09	-0,85
28,240	0,63	-0,08	0,41
28,260	0,63	-0,07	-0,60
28,280	0,63	-0,11	-1,07
28,300	0,62	-0,11	-2,67
28,320	0,62	-0,21	0,07
28,340	0,62	-0,11	-5,15
28,360	0,62	-0,42	0,08
28,380	0,60	-0,11	2,18
28,400	0,61	-0,33	-6,54
28,420	0,59	-0,37	16,51
28,440	0,60	0,33	7,38
28,460	0,60	-0,07	-9,97
28,480	0,60	-0,07	-0,63
28,500	0,60	-0,10	-2,06
28,520	0,59	-0,15	-3,47
28,540	0,59	-0,24	-0,68
28,560	0,58	-0,18	2,79
28,580	0,58	-0,13	-1,37
28,600	0,58	-0,23	-0,71
28,620	0,57	-0,15	4,55
28,640	0,57	-0,05	1,83
28,660	0,57	-0,08	-3,89
28,680	0,57	-0,21	-2,64
28,700	0,56	-0,19	2,39
28,720	0,56	-0,11	2,19
28,740	0,56	-0,10	0,24
28,760	0,56	-0,10	-0,17
28,780	0,55	-0,11	0,64
28,800	0,55	-0,08	0,80
28,820	0,55	-0,07	0,18
28,840	0,55	-0,07	0,64
28,860	0,55	-0,05	0,78
28,880	0,55	-0,04	0,42
28,900	0,55	-0,03	0,53
28,920	0,55	-0,02	0,65
28,940	0,55	0,00	0,54
28,960	0,55	0,00	0,54
28,980	0,55	0,02	0,55
29,000	0,55	0,03	0,41
29,020	0,55	0,03	0,64
29,040	0,55	0,05	0,78
29,060	0,55	0,06	0,44
29,080	0,55	0,07	0,31
29,100	0,55	0,08	0,42
29,120	0,55	0,08	0,53
29,140	0,56	0,10	0,66
29,160	0,56	0,11	0,45
29,180	0,56	0,12	0,21
29,200	0,56	0,12	0,31
29,220	0,56	0,13	0,34
29,240	0,57	0,13	1,50
29,260	0,57	0,19	1,70
29,280	0,57	0,20	-0,72
29,300	0,58	0,16	-2,54
29,320	0,58	0,10	-1,86
29,340	0,58	0,09	1,26
29,360	0,58	0,15	1,78
29,380	0,59	0,16	-0,46
29,400	0,59	0,13	-0,19
29,420	0,59	0,15	0,81
29,440	0,60	0,16	1,41
29,460	0,60	0,21	1,69
29,480	0,60	0,23	-3,28
29,500	0,61	0,07	-3,08
29,520	0,61	0,11	3,38
29,540	0,61	0,21	0,35
29,560	0,62	0,12	-2,79
29,580	0,62	0,10	-0,23
29,600	0,62	0,11	0,08
29,620	0,62	0,10	-0,87
29,640	0,62	0,08	-0,79
29,660	0,63	0,07	-0,30
29,680	0,63	0,07	-0,57
29,700	0,63	0,05	-0,27
29,720	0,63	0,06	0,53
29,740	0,63	0,07	-0,59
29,760	0,63	0,03	-1,34
29,780	0,63	0,01	-0,77
29,800	0,63	7,90E-4	-0,54
29,820	0,63	-0,01	-0,49
29,840	0,63	-0,02	-1,09
29,860	0,63	-0,05	-1,04
29,880	0,63	-0,06	-0,26
29,900	0,63	-0,06	0,38
29,920	0,63	-0,04	-0,23
29,940	0,63	-0,07	-1,41
29,960	0,62	-0,10	0,02
29,980	0,62	-0,07	-0,14
30,000	0,62	-0,11	-1,17
30,020	0,62	-0,12	-2,67E-4
30,040	0,62	-0,11	0,06
30,060	0,61	-0,11	-0,42
30,080	0,61	-0,12	-3,54
30,100	0,61	-0,26	-0,10
30,120	0,60	-0,13	5,59
30,140	0,60	-0,03	-0,98
30,160	0,60	-0,17	-2,21
30,180	0,60	-0,12	-1,43
30,200	0,60	-0,22	-2,93
30,220	0,59	-0,24	4,26
30,240	0,59	-0,05	4,06
30,260	0,59	-0,08	-3,98
30,280	0,58	-0,21	-1,39
30,300	0,58	-0,13	1,41
30,320	0,58	-0,16	-1,88
30,340	0,57	-0,21	3,10
30,360	0,57	-0,03	2,26
30,380	0,57	-0,12	-2,12
30,400	0,57	-0,12	0,31
30,420	0,57	-0,10	0,44
30,440	0,56	-0,10	0,41
30,460	0,56	-0,09	-0,86
30,480	0,56	-0,13	0,47
30,500	0,56	-0,07	1,48
30,520	0,55	-0,07	0,39
30,540	0,55	-0,05	0,99
30,560	0,55	-0,04	0,57
30,580	0,55	-0,03	1,61
30,600	0,55	0,03	1,80
30,620	0,55	0,04	-0,66
30,640	0,55	0,00	-2,03
30,660	0,55	-0,04	-0,93
30,680	0,55	-0,03	1,48
30,700	0,55	0,02	1,90
30,720	0,55	0,04	1,02
30,740	0,55	0,06	0,32
30,760	0,55	0,05	0,30
30,780	0,56	0,07	0,67
30,800	0,56	0,08	0,19
30,820	0,56	0,08	2,06
30,840	0,56	0,16	0,67
30,860	0,57	0,11	-2,83
30,880	0,57	0,05	0,22
30,900	0,57	0,12	3,12
30,920	0,57	0,18	1,95
30,940	0,57	0,19	-2,45
30,960	0,58	0,08	-3,05
30,980	0,58	0,07	1,49
31,000	0,58	0,14	3,15
31,020	0,58	0,20	1,53
31,040	0,59	0,20	-1,53
31,060	0,59	0,14	-1,31
31,080	0,59	0,15	0,35
31,100	0,60	0,15	-1,82E-4
31,120	0,60	0,15	0,06
31,140	0,60	0,15	-0,60
31,160	0,61	0,12	-1,34
31,180	0,61	0,10	0,64
31,200	0,61	0,15	0,94
31,220	0,61	0,14	-1,48
31,240	0,62	0,09	-0,49
31,260	0,62	0,12	0,33
31,280	0,62	0,10	-0,35
31,300	0,62	0,10	-8,64
31,320	0,62	-0,24	-15,72
31,340	0,61	-0,53	10,77
31,360	0,60	0,19	28,53
31,380	0,62	0,62	1,50
31,400	0,63	0,25	-14,82
31,420	0,63	0,02	-6,05
31,440	0,63	0,00	-0,47
31,460	0,63	0,00	0,02
31,480	0,63	0,01	-0,18
31,500	0,63	0,00	-0,65
31,520	0,63	-0,02	-0,53
31,540	0,63	-0,02	-0,59
31,560	0,63	-0,04	-1,39
31,580	0,63	-0,08	-0,23
31,600	0,62	-0,05	0,07
31,620	0,62	-0,08	-0,79
31,640	0,62	-0,09	-0,30
31,660	0,62	-0,09	-0,55
31,680	0,62	-0,11	-0,43
31,700	0,62	-0,11	-0,44
31,720	0,61	-0,13	-0,18
31,740	0,61	-0,11	-1,90
31,760	0,61	-0,20	-2,71
31,780	0,60	-0,22	1,63
31,800	0,60	-0,14	0,16
31,820	0,60	-0,22	-0,75
31,840	0,59	-0,17	3,44
31,860	0,59	-0,08	0,93
31,880	0,59	-0,13	-1,40
31,900	0,59	-0,13	-0,02
31,920	0,58	-0,13	0,14
31,940	0,58	-0,13	1,20
31,960	0,58	-0,08	-0,25
31,980	0,58	-0,14	-2,82
32,000	0,57	-0,19	0,21
32,020	0,57	-0,13	1,73
32,040	0,57	-0,13	0,20
32,060	0,57	-0,12	0,45
32,080	0,56	-0,11	0,22
32,100	0,56	-0,11	0,18
32,120	0,56	-0,10	0,66
32,140	0,56	-0,09	0,33
32,160	0,55	-0,09	1,84
32,180	0,55	-0,01	0,43
32,200	0,55	-0,07	-2,76
32,220	0,55	-0,12	0,85
32,240	0,55	-0,04	4,05
32,260	0,55	0,04	1,93
32,280	0,55	0,04	-2,38
32,300	0,55	-0,06	-2,39
32,320	0,55	-0,05	0,84
32,340	0,55	-0,02	1,02
32,360	0,55	-0,01	1,70
32,380	0,55	0,05	3,69
32,400	0,55	0,13	0,57
32,420	0,55	0,07	-3,04
32,440	0,55	0,01	0,21
32,460	0,55	0,08	1,82
32,480	0,56	0,09	0,33
